web-scraper-order,web-scraper-start-url,article_link,article_link-href,details,adresse,prix,etat,image_lien-src
"1717212148-74","https://www.expat-dakar.com/cuisinieres-fours?page=13","CUISINIÈRE
Neuf
Plateau,
Dakar

29. avr., 16:07

1 F Cfa

781935490","https://www.expat-dakar.com/annonce/cuisiniere-6059316","CUISINIÈRE","Plateau

Dakar","1 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/bbfb24f733ed9bd7b60d42b8a5e47f41/-/horizon-files-prod/ed/picture/qpd6zdg2/1bf52cfa0754c3f2cf3a3d7e9ae5dc7b695fb201.jpg"
"1717212151-74","https://www.expat-dakar.com/cuisinieres-fours?page=13","CUISINIÈRE
Neuf
Plateau,
Dakar

29. avr., 16:07

1 F Cfa

781935490","https://www.expat-dakar.com/annonce/cuisiniere-6059316","CUISINIÈRE","Plateau

Dakar","1 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/bbfb24f733ed9bd7b60d42b8a5e47f41/-/horizon-files-prod/ed/picture/qpd6zdg2/1bf52cfa0754c3f2cf3a3d7e9ae5dc7b695fb201.jpg"
"1717212151-75","https://www.expat-dakar.com/cuisinieres-fours?page=13","Cuisinière astech 4 feux 60/60
Neuf
Plateau,
Dakar

mardi, 11:21

110 000 F Cfa

772828509","https://www.expat-dakar.com/annonce/cuisiniere-astech-4-feux-6060-6059880","Cuisinière astech 4 feux 60/60","Plateau

Dakar","110 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/1c933b7301a7276ad8bee2641e777179/-/horizon-files-prod/ed/picture/qkrg4505/c2a472dc43ca1f08595a36d8c3f2ce931cce3f36.jpg"
"1717212154-75","https://www.expat-dakar.com/cuisinieres-fours?page=13","Cuisinière astech 4 feux 60/60
Neuf
Plateau,
Dakar

mardi, 11:21

110 000 F Cfa

772828509","https://www.expat-dakar.com/annonce/cuisiniere-astech-4-feux-6060-6059880","Cuisinière astech 4 feux 60/60","Plateau

Dakar","110 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/1c933b7301a7276ad8bee2641e777179/-/horizon-files-prod/ed/picture/qkrg4505/c2a472dc43ca1f08595a36d8c3f2ce931cce3f36.jpg"
"1717212154-76","https://www.expat-dakar.com/cuisinieres-fours?page=13","Cuisinière 5 feux
Neuf
Plateau,
Dakar

30. avr., 11:42

Vendeur vérifié

1 F Cfa

774578888

338238580

784455800","https://www.expat-dakar.com/annonce/cuisiniere-5-feux-5254919","Cuisinière 5 feux","Plateau

Dakar","1 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/cde58d306f2a41a8c3a9a8bbdb5f7892/-/horizon-files-prod/ed/picture/q56wg5p7/93a4c4ad16ca387a311cfa5c9dff5ad4258afd2e.jpg"
"1717212156-76","https://www.expat-dakar.com/cuisinieres-fours?page=13","Cuisinière 5 feux
Neuf
Plateau,
Dakar

30. avr., 11:42

Vendeur vérifié

1 F Cfa

774578888

338238580

784455800","https://www.expat-dakar.com/annonce/cuisiniere-5-feux-5254919","Cuisinière 5 feux","Plateau

Dakar","1 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/cde58d306f2a41a8c3a9a8bbdb5f7892/-/horizon-files-prod/ed/picture/q56wg5p7/93a4c4ad16ca387a311cfa5c9dff5ad4258afd2e.jpg"
"1717212157-77","https://www.expat-dakar.com/cuisinieres-fours?page=13","Cuisinière MIDEA 4 Feux 60x60
Neuf
Plateau,
Dakar

1. mai, 10:12

Vendeur vérifié

200 000 F Cfa

774578888

338238580

784455800","https://www.expat-dakar.com/annonce/cuisiniere-midea-4-feux-60x60-5355161","Cuisinière MIDEA 4 Feux 60x60","Plateau

Dakar","200 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/849287a4144f9b5d17840be4627b7a53/-/horizon-files-prod/ed/picture/q2jzm4wg/a4bffab171f4505b1e7ebf0da4105c1c739b7e4a.jpg"
"1717212159-77","https://www.expat-dakar.com/cuisinieres-fours?page=13","Cuisinière MIDEA 4 Feux 60x60
Neuf
Plateau,
Dakar

1. mai, 10:12

Vendeur vérifié

200 000 F Cfa

774578888

338238580

784455800","https://www.expat-dakar.com/annonce/cuisiniere-midea-4-feux-60x60-5355161","Cuisinière MIDEA 4 Feux 60x60","Plateau

Dakar","200 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/849287a4144f9b5d17840be4627b7a53/-/horizon-files-prod/ed/picture/q2jzm4wg/a4bffab171f4505b1e7ebf0da4105c1c739b7e4a.jpg"
"1717212160-78","https://www.expat-dakar.com/cuisinieres-fours?page=13","CUISINER FERRE 5 FEUX 90/60 AVEC GRILLE FULL OPTION
Neuf
Plateau,
Dakar

vendredi, 11:53

320 000 F Cfa

350 000 F Cfa

Économisez 8.6%

775267261","https://www.expat-dakar.com/annonce/cuisiner-ferre-5-feux-9060-avec-grille-full-option-3495673","CUISINER FERRE 5 FEUX 90/60 AVEC GRILLE FULL OPTION","Plateau

Dakar","350 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a5d4b69e7a2addc27fc4668a115540d5/-/horizon-files-prod/ed/picture/qqxm9gz/3eb1db870323077bab299a882d635e3463dc008b.jpg"
"1717212162-78","https://www.expat-dakar.com/cuisinieres-fours?page=13","CUISINER FERRE 5 FEUX 90/60 AVEC GRILLE FULL OPTION
Neuf
Plateau,
Dakar

vendredi, 11:53

320 000 F Cfa

350 000 F Cfa

Économisez 8.6%

775267261","https://www.expat-dakar.com/annonce/cuisiner-ferre-5-feux-9060-avec-grille-full-option-3495673","CUISINER FERRE 5 FEUX 90/60 AVEC GRILLE FULL OPTION","Plateau

Dakar","350 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a5d4b69e7a2addc27fc4668a115540d5/-/horizon-files-prod/ed/picture/qqxm9gz/3eb1db870323077bab299a882d635e3463dc008b.jpg"
"1717212163-79","https://www.expat-dakar.com/cuisinieres-fours?page=13","Plaque cuisson 2 feux electriques
Neuf
Plateau,
Dakar

1. mai, 20:18

17 000 F Cfa

776906464","https://www.expat-dakar.com/annonce/plaque-cuisson-2-feux-electriques-3057225","Plaque cuisson 2 feux electriques","Plateau

Dakar","17 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a6ae005d8cdc7e06d36b992b2f1aeb90/-/horizon-files-prod/ed/picture/q0xg20j/6a65179abef30479c18ce8d1f5d1ea9a8f9bc7d8.jpg"
"1717212165-79","https://www.expat-dakar.com/cuisinieres-fours?page=13","Plaque cuisson 2 feux electriques
Neuf
Plateau,
Dakar

1. mai, 20:18

17 000 F Cfa

776906464","https://www.expat-dakar.com/annonce/plaque-cuisson-2-feux-electriques-3057225","Plaque cuisson 2 feux electriques","Plateau

Dakar","17 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a6ae005d8cdc7e06d36b992b2f1aeb90/-/horizon-files-prod/ed/picture/q0xg20j/6a65179abef30479c18ce8d1f5d1ea9a8f9bc7d8.jpg"
"1717212170-80","https://www.expat-dakar.com/cuisinieres-fours?page=12","Cuisinere A table 2 feux
Neuf
Colobane,
Dakar

2. mai, 12:49

29 900 F Cfa

772095510","https://www.expat-dakar.com/annonce/cuisinere-a-table-2-feux-6061445","Cuisinere A table 2 feux","Colobane

Dakar","29 900 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a8b0253ab0d238049c651ea9d3d0a4c1/-/horizon-files-prod/ed/picture/q785ej4j/8f93d9c55bfa155e17927bc80ec1fd091f73ffa8.jpg"
"1717212171-80","https://www.expat-dakar.com/cuisinieres-fours?page=12","Cuisinere A table 2 feux
Neuf
Colobane,
Dakar

2. mai, 12:49

29 900 F Cfa

772095510","https://www.expat-dakar.com/annonce/cuisinere-a-table-2-feux-6061445","Cuisinere A table 2 feux","Colobane

Dakar","29 900 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a8b0253ab0d238049c651ea9d3d0a4c1/-/horizon-files-prod/ed/picture/q785ej4j/8f93d9c55bfa155e17927bc80ec1fd091f73ffa8.jpg"
"1717212173-81","https://www.expat-dakar.com/cuisinieres-fours?page=12","MICRO ONDES SHARP 20 LITRES
Neuf
Plateau,
Dakar

vendredi, 11:58

55 000 F Cfa

70 000 F Cfa

Économisez 21.4%

775267261","https://www.expat-dakar.com/annonce/micro-ondes-sharp-20-litres-4014569","MICRO ONDES SHARP 20 LITRES","Plateau

Dakar","70 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a44a384b08210bd840bb2dc1b7c4b074/-/horizon-files-prod/ed/picture/q0jwp0d/d73ebb3c385a3f96d76b582d3fe7c7226487a85f.jpg"
"1717212175-81","https://www.expat-dakar.com/cuisinieres-fours?page=12","MICRO ONDES SHARP 20 LITRES
Neuf
Plateau,
Dakar

vendredi, 11:58

55 000 F Cfa

70 000 F Cfa

Économisez 21.4%

775267261","https://www.expat-dakar.com/annonce/micro-ondes-sharp-20-litres-4014569","MICRO ONDES SHARP 20 LITRES","Plateau

Dakar","70 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/a44a384b08210bd840bb2dc1b7c4b074/-/horizon-files-prod/ed/picture/q0jwp0d/d73ebb3c385a3f96d76b582d3fe7c7226487a85f.jpg"
"1717212176-82","https://www.expat-dakar.com/cuisinieres-fours?page=12","Plaque de cuisson électronique Decakila
Neuf
Hlm,
Dakar

3. mai, 08:20

9 000 F Cfa

775900074","https://www.expat-dakar.com/annonce/plaque-de-cuisson-electronique-decakila-6061740","Plaque de cuisson électronique Decakila","Hlm

Dakar","9 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/7513640fa2caae1f80db746c191f4335/-/horizon-files-prod/ed/picture/qdekv09m/be0687902f060aa0f69457c9a9f45d7247954a36.jpg"
"1717212178-82","https://www.expat-dakar.com/cuisinieres-fours?page=12","Plaque de cuisson électronique Decakila
Neuf
Hlm,
Dakar

3. mai, 08:20

9 000 F Cfa

775900074","https://www.expat-dakar.com/annonce/plaque-de-cuisson-electronique-decakila-6061740","Plaque de cuisson électronique Decakila","Hlm

Dakar","9 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/7513640fa2caae1f80db746c191f4335/-/horizon-files-prod/ed/picture/qdekv09m/be0687902f060aa0f69457c9a9f45d7247954a36.jpg"
"1717212179-83","https://www.expat-dakar.com/cuisinieres-fours?page=12","cuisiniere 4feux boko
Neuf
Ouakam,
Dakar

3. mai, 12:42

Vendeur vérifié

39 900 F Cfa

50 000 F Cfa

Économisez 20.2%

770521414

709557473","https://www.expat-dakar.com/annonce/cuisiniere-4feux-boko-6062193","cuisiniere 4feux boko","Ouakam

Dakar","50 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/fdce7a6630d704c6334989c537c2bcc4/-/horizon-files-prod/ed/picture/qngxm0p9/206f9a9fb1b203c2b3974ada8fdc800064f1392b.jpg"
"1717212181-83","https://www.expat-dakar.com/cuisinieres-fours?page=12","cuisiniere 4feux boko
Neuf
Ouakam,
Dakar

3. mai, 12:42

Vendeur vérifié

39 900 F Cfa

50 000 F Cfa

Économisez 20.2%

770521414

709557473","https://www.expat-dakar.com/annonce/cuisiniere-4feux-boko-6062193","cuisiniere 4feux boko","Ouakam

Dakar","50 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/fdce7a6630d704c6334989c537c2bcc4/-/horizon-files-prod/ed/picture/qngxm0p9/206f9a9fb1b203c2b3974ada8fdc800064f1392b.jpg"
"1717212182-84","https://www.expat-dakar.com/cuisinieres-fours?page=12","CUISINIERE FERRE 4FEUX 50X50 GRIS A GAZ
Neuf
Plateau,
Dakar

4. mai, 10:53

105 000 F Cfa

784626090

784626090","https://www.expat-dakar.com/annonce/cuisiniere-ferre-4feux-50x50-gris-a-gaz-6041209","CUISINIERE FERRE 4FEUX 50X50 GRIS A GAZ","Plateau

Dakar","105 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/0d54b4108219507b5333635ca453e67c/-/horizon-files-prod/ed/picture/q448vrkp/f2bcdf4602b402428a489856eeb9e4f71905d52e.jpg"
"1717212184-84","https://www.expat-dakar.com/cuisinieres-fours?page=12","CUISINIERE FERRE 4FEUX 50X50 GRIS A GAZ
Neuf
Plateau,
Dakar

4. mai, 10:53

105 000 F Cfa

784626090

784626090","https://www.expat-dakar.com/annonce/cuisiniere-ferre-4feux-50x50-gris-a-gaz-6041209","CUISINIERE FERRE 4FEUX 50X50 GRIS A GAZ","Plateau

Dakar","105 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/0d54b4108219507b5333635ca453e67c/-/horizon-files-prod/ed/picture/q448vrkp/f2bcdf4602b402428a489856eeb9e4f71905d52e.jpg"
"1717212185-85","https://www.expat-dakar.com/cuisinieres-fours?page=12","CUISINIERE FERRE 5FEUX 90X60 INOX A GAZ
Neuf
Plateau,
Dakar

4. mai, 11:05

298 000 F Cfa

781066640

781066640","https://www.expat-dakar.com/annonce/cuisiniere-ferre-5feux-90x60-inox-a-gaz-6062752","CUISINIERE FERRE 5FEUX 90X60 INOX A GAZ","Plateau

Dakar","298 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/708d2734b2a5ab912b52d9b13f2cc2bb/-/horizon-files-prod/ed/picture/q8v5e9kr/2bfc019f845b27bbee03d2b9ca01574a3570e8a0.jpg"
"1717212187-85","https://www.expat-dakar.com/cuisinieres-fours?page=12","CUISINIERE FERRE 5FEUX 90X60 INOX A GAZ
Neuf
Plateau,
Dakar

4. mai, 11:05

298 000 F Cfa

781066640

781066640","https://www.expat-dakar.com/annonce/cuisiniere-ferre-5feux-90x60-inox-a-gaz-6062752","CUISINIERE FERRE 5FEUX 90X60 INOX A GAZ","Plateau

Dakar","298 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/708d2734b2a5ab912b52d9b13f2cc2bb/-/horizon-files-prod/ed/picture/q8v5e9kr/2bfc019f845b27bbee03d2b9ca01574a3570e8a0.jpg"
"1717212188-86","https://www.expat-dakar.com/cuisinieres-fours?page=12","CUISINIERE MIDEA 5FEUX 90X60 INOX FULL OPTIONS
Neuf
Plateau,
Dakar

4. mai, 11:22

298 000 F Cfa

777510319

777510319","https://www.expat-dakar.com/annonce/cuisiniere-midea-5feux-90x60-inox-full-options-6062756","CUISINIERE MIDEA 5FEUX 90X60 INOX FULL OPTIONS","Plateau

Dakar","298 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/969cd07b0ea1fa1bd7b9348a6e1dda36/-/horizon-files-prod/ed/picture/qm5pxjv2/7e73b2e9e94432be99f737d88b1f2ae3fa726400.jpg"
"1717212189-86","https://www.expat-dakar.com/cuisinieres-fours?page=12","CUISINIERE MIDEA 5FEUX 90X60 INOX FULL OPTIONS
Neuf
Plateau,
Dakar

4. mai, 11:22

298 000 F Cfa

777510319

777510319","https://www.expat-dakar.com/annonce/cuisiniere-midea-5feux-90x60-inox-full-options-6062756","CUISINIERE MIDEA 5FEUX 90X60 INOX FULL OPTIONS","Plateau

Dakar","298 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/969cd07b0ea1fa1bd7b9348a6e1dda36/-/horizon-files-prod/ed/picture/qm5pxjv2/7e73b2e9e94432be99f737d88b1f2ae3fa726400.jpg"
"1717212191-87","https://www.expat-dakar.com/cuisinieres-fours?page=12","cuisiniere astech 4feux 60/60
Neuf
Ouakam,
Dakar

4. mai, 11:56

Vendeur vérifié

114 900 F Cfa

125 000 F Cfa

Économisez 8.1%

770521414

709557473","https://www.expat-dakar.com/annonce/cuisiniere-astech-4feux-6060-6048135","cuisiniere astech 4feux 60/60","Ouakam

Dakar","125 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/31ce78413f5c4ab9aed9c25dad966319/-/horizon-files-prod/ed/picture/qgq9x59m/2243fa740a821145a346748a5753aebd5fe478eb.jpg"
"1717212192-87","https://www.expat-dakar.com/cuisinieres-fours?page=12","cuisiniere astech 4feux 60/60
Neuf
Ouakam,
Dakar

4. mai, 11:56

Vendeur vérifié

114 900 F Cfa

125 000 F Cfa

Économisez 8.1%

770521414

709557473","https://www.expat-dakar.com/annonce/cuisiniere-astech-4feux-6060-6048135","cuisiniere astech 4feux 60/60","Ouakam

Dakar","125 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/31ce78413f5c4ab9aed9c25dad966319/-/horizon-files-prod/ed/picture/qgq9x59m/2243fa740a821145a346748a5753aebd5fe478eb.jpg"
"1717212193-88","https://www.expat-dakar.com/cuisinieres-fours?page=12","CUISINIERE WESTPOOL 4 FEUX
Neuf
Plateau,
Dakar

6. mai, 12:07

Vendeur vérifié

160 000 F Cfa

774578888

338238580

784455800","https://www.expat-dakar.com/annonce/cuisiniere-westpool-4-feux-5354813","CUISINIERE WESTPOOL 4 FEUX","Plateau

Dakar","160 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/fc10251e5ef2c7273269d95acd0452c6/-/horizon-files-prod/ed/picture/qgq5xn7k/b80891f6cbda57a1257434f3869399d92e71ab53.jpg"
"1717212195-88","https://www.expat-dakar.com/cuisinieres-fours?page=12","CUISINIERE WESTPOOL 4 FEUX
Neuf
Plateau,
Dakar

6. mai, 12:07

Vendeur vérifié

160 000 F Cfa

774578888

338238580

784455800","https://www.expat-dakar.com/annonce/cuisiniere-westpool-4-feux-5354813","CUISINIERE WESTPOOL 4 FEUX","Plateau

Dakar","160 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/fc10251e5ef2c7273269d95acd0452c6/-/horizon-files-prod/ed/picture/qgq5xn7k/b80891f6cbda57a1257434f3869399d92e71ab53.jpg"
"1717212197-89","https://www.expat-dakar.com/cuisinieres-fours?page=12","Cuisinere 4 feux 5 feux
Neuf
Cité keur gorgui,
Dakar

6. mai, 21:52

120 000 F Cfa

782810000

338240781

706999595","https://www.expat-dakar.com/annonce/cuisinere-4-feux-5-feux-6064150","Cuisinere 4 feux 5 feux","Cité keur gorgui

Dakar","120 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/7dc8e2806a9bb6cdbd4807abb8596ef7/-/horizon-files-prod/ed/picture/qwe2v8rp/9fb34da5f5546ebc5906ded93982c8a89836fb1b.jpg"
"1717212198-89","https://www.expat-dakar.com/cuisinieres-fours?page=12","Cuisinere 4 feux 5 feux
Neuf
Cité keur gorgui,
Dakar

6. mai, 21:52

120 000 F Cfa

782810000

338240781

706999595","https://www.expat-dakar.com/annonce/cuisinere-4-feux-5-feux-6064150","Cuisinere 4 feux 5 feux","Cité keur gorgui

Dakar","120 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/7dc8e2806a9bb6cdbd4807abb8596ef7/-/horizon-files-prod/ed/picture/qwe2v8rp/9fb34da5f5546ebc5906ded93982c8a89836fb1b.jpg"
"1717212203-90","https://www.expat-dakar.com/cuisinieres-fours?page=11","Batteur sur socle Tower 1000W 5L -
Neuf
Grand-Dakar,
Dakar

7. mai, 10:53

65 000 F Cfa

782963838

762963434

771874229","https://www.expat-dakar.com/annonce/batteur-sur-socle-tower-1000w-5l-6020425","Batteur sur socle Tower 1000W 5L -","Grand-Dakar

Dakar","65 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/26e6e7ff79ac46662c333b2d29067c80/-/horizon-files-prod/ed/picture/q0gw69e6/9f6f29b483fc9f89fbb520a954d89a9c7609ed09.jpg"
"1717212204-90","https://www.expat-dakar.com/cuisinieres-fours?page=11","Batteur sur socle Tower 1000W 5L -
Neuf
Grand-Dakar,
Dakar

7. mai, 10:53

65 000 F Cfa

782963838

762963434

771874229","https://www.expat-dakar.com/annonce/batteur-sur-socle-tower-1000w-5l-6020425","Batteur sur socle Tower 1000W 5L -","Grand-Dakar

Dakar","65 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/26e6e7ff79ac46662c333b2d29067c80/-/horizon-files-prod/ed/picture/q0gw69e6/9f6f29b483fc9f89fbb520a954d89a9c7609ed09.jpg"
"1717212206-91","https://www.expat-dakar.com/cuisinieres-fours?page=11","Cuisinière Élactron 4feux 50/50
Neuf
Ouakam,
Dakar

7. mai, 11:16

Vendeur vérifié

84 900 F Cfa

90 000 F Cfa

Économisez 5.7%

770521414

709557473","https://www.expat-dakar.com/annonce/cuisiniere-elactron-4feux-5050-6024755","Cuisinière Élactron 4feux 50/50","Ouakam

Dakar","90 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/343402532c08e4312d774bd4f3782c41/-/horizon-files-prod/ed/picture/qxj2mvrz/8a33e283921f401766709caf16bc3ddd75cd56e3.jpg"
"1717212207-91","https://www.expat-dakar.com/cuisinieres-fours?page=11","Cuisinière Élactron 4feux 50/50
Neuf
Ouakam,
Dakar

7. mai, 11:16

Vendeur vérifié

84 900 F Cfa

90 000 F Cfa

Économisez 5.7%

770521414

709557473","https://www.expat-dakar.com/annonce/cuisiniere-elactron-4feux-5050-6024755","Cuisinière Élactron 4feux 50/50","Ouakam

Dakar","90 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/343402532c08e4312d774bd4f3782c41/-/horizon-files-prod/ed/picture/qxj2mvrz/8a33e283921f401766709caf16bc3ddd75cd56e3.jpg"
"1717212209-92","https://www.expat-dakar.com/cuisinieres-fours?page=11","Air fryer silvercrest 6L
Neuf
Ouakam,
Dakar

7. mai, 13:01

Vendeur vérifié

39 900 F Cfa

50 000 F Cfa

Économisez 20.2%

770521414

709557473","https://www.expat-dakar.com/annonce/air-fryer-silvercrest-6l-6064758","Air fryer silvercrest 6L","Ouakam

Dakar","50 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/3c2ec845a3f5d2a319bc2d952aeba920/-/horizon-files-prod/ed/picture/qkrg4v2j/e0ce205c100fe64241cd9e4e6815ba486839402d.jpg"
"1717212210-92","https://www.expat-dakar.com/cuisinieres-fours?page=11","Air fryer silvercrest 6L
Neuf
Ouakam,
Dakar

7. mai, 13:01

Vendeur vérifié

39 900 F Cfa

50 000 F Cfa

Économisez 20.2%

770521414

709557473","https://www.expat-dakar.com/annonce/air-fryer-silvercrest-6l-6064758","Air fryer silvercrest 6L","Ouakam

Dakar","50 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/3c2ec845a3f5d2a319bc2d952aeba920/-/horizon-files-prod/ed/picture/qkrg4v2j/e0ce205c100fe64241cd9e4e6815ba486839402d.jpg"
"1717212212-93","https://www.expat-dakar.com/cuisinieres-fours?page=11","Micro onde Samsung 23L beige
Venant
Colobane,
Dakar

7. mai, 15:16

39 900 F Cfa

772095510","https://www.expat-dakar.com/annonce/micro-onde-samsung-23l-beige-6057326","Micro onde Samsung 23L beige","Colobane

Dakar","39 900 F Cfa","Venant","https://i.roamcdn.net/hz/ed/listing-thumb-543w/2eb4682c6f1ab14d53c007ab825b93f4/-/horizon-files-prod/ed/picture/q9m97e90/2c9cf80645f5d3cc7cfdb7baf7284ca28556a79e.jpg"
"1717212213-93","https://www.expat-dakar.com/cuisinieres-fours?page=11","Micro onde Samsung 23L beige
Venant
Colobane,
Dakar

7. mai, 15:16

39 900 F Cfa

772095510","https://www.expat-dakar.com/annonce/micro-onde-samsung-23l-beige-6057326","Micro onde Samsung 23L beige","Colobane

Dakar","39 900 F Cfa","Venant","https://i.roamcdn.net/hz/ed/listing-thumb-543w/2eb4682c6f1ab14d53c007ab825b93f4/-/horizon-files-prod/ed/picture/q9m97e90/2c9cf80645f5d3cc7cfdb7baf7284ca28556a79e.jpg"
"1717212215-94","https://www.expat-dakar.com/cuisinieres-fours?page=11","Four ASTECH F06622GZ-60NOG-MA Gaz
Neuf
Plateau,
Dakar

7. mai, 16:43

170 000 F Cfa

771874918","https://www.expat-dakar.com/annonce/four-astech-f06622gz-60nog-ma-gaz-5992130","Four ASTECH F06622GZ-60NOG-MA Gaz","Plateau

Dakar","170 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/3602efabd12d797ce8e838431814310c/-/horizon-files-prod/ed/picture/q8v5x7gx/9fa282be8b059aa9b2e17ae1db2674732aab4c79.jpg"
"1717212216-94","https://www.expat-dakar.com/cuisinieres-fours?page=11","Four ASTECH F06622GZ-60NOG-MA Gaz
Neuf
Plateau,
Dakar

7. mai, 16:43

170 000 F Cfa

771874918","https://www.expat-dakar.com/annonce/four-astech-f06622gz-60nog-ma-gaz-5992130","Four ASTECH F06622GZ-60NOG-MA Gaz","Plateau

Dakar","170 000 F Cfa","Neuf","https://i.roamcdn.net/hz/ed/listing-thumb-543w/3602efabd12d797ce8e838431814310c/-/horizon-files-prod/ed/picture/q8v5x7gx/9fa282be8b059aa9b2e17ae1db2674732aab4c79.jpg"
